"ID,N,4,0","WIDTH,N,17,15","HEIGHT,N,17,15","AREA,N,17,15","PERIMETER,N,17,15"
6414,"0,064233","0,056137","0,003606","0,24074"
6415,"0,022941","0,028473","0,000653","0,102827"
6416,"0,031442","0,038729","0,001218","0,140342"
6417,"0,020242","0,019972","0,000404","0,080427"
6418,"0,038594","0,029688","0,001146","0,136563"
6419,"0,071251","0,057216","0,004077","0,256934"
6420,"0,035895","0,037514","0,001347","0,146819"
6421,"0,036705","0,035895","0,001318","0,1452"
6422,"0,021321","0,025909","0,000552","0,094461"
6423,"0,088523","0,075029","0,006642","0,327105"
6424,"0,087444","0,043722","0,003823","0,262331"
6425,"0,045881","0,039404","0,001808","0,170569"
6426,"0,027259","0,029418","0,000802","0,113353"
6427,"0,045476","0,062749","0,002854","0,21645"
6428,"0,069901","0,027529","0,001924","0,194859"
6429,"0,056677","0,056407","0,003197","0,226166"
6430,"0,019162","0,020781","0,000398","0,079887"
6431,"0,018622","0,017813","0,000332","0,07287"
6432,"0,041023","0,041833","0,001716","0,165711"
6433,"0,021591","0,019432","0,00042","0,082046"
6434,"0,021861","0,034816","0,000761","0,113353"
6435,"0,053978","0,059645","0,00322","0,227246"
6436,"0,02375","0,022671","0,000538","0,092842"
6437,"0,031037","0,028608","0,000888","0,119291"
6438,"0,054517","0,054787","0,002987","0,21861"
6439,"0,043182","0,039674","0,001713","0,165711"
6440,"0,029958","0,050199","0,001504","0,160314"
6441,"0,067202","0,067202","0,004516","0,268809"
6442,"0,104717","0,097969","0,010259","0,405372"
6443,"0,022671","0,02429","0,000551","0,093921"
6444,"0,021591","0,019027","0,000411","0,081236"
6445,"0,056137","0,035625","0,002","0,183524"
6446,"0,080427","0,07341","0,005904","0,307673"
6447,"0,037784","0,04777","0,001805","0,171109"
6448,"0,021861","0,041833","0,000915","0,127387"
6449,"0,033196","0,064233","0,002132","0,194859"
6450,"0,051279","0,061265","0,003142","0,225087"
6451,"0,079077","0,099859","0,007897","0,357872"
6452,"0,041833","0,035355","0,001479","0,154376"
6453,"0,037784","0,042642","0,001611","0,160853"
6454,"0,038875","0,021489","0,000835","0,120727"
6455,"0,013284","0,014847","0,000197","0,056261"
6456,"0,014456","0,011526","0,000167","0,051963"
6457,"0,019633","0,014163","0,000278","0,067591"
6458,"0,016019","0,017972","0,000288","0,067982"
6459,"0,016409","0,029107","0,000478","0,091033"
6460,"0,027349","0,049033","0,001341","0,152764"
6461,"0,026958","0,032037","0,000864","0,117992"
6462,"0,038289","0,03907","0,001496","0,154718"
6463,"0,018754","0,023637","0,000443","0,084782"
6464,"0,032624","0,025982","0,000848","0,11721"
6465,"0,014456","0,012698","0,000184","0,054307"
6466,"0,023442","0,025786","0,000604","0,098457"
6467,"0,014651","0,013284","0,000195","0,05587"
6468,"0,021489","0,024614","0,000529","0,092205"
6469,"0,016019","0,015823","0,000253","0,063684"
6470,"0,012405","0,013186","0,000164","0,051182"
6471,"0,021293","0,021879","0,000466","0,086345"
6472,"0,020512","0,027154","0,000557","0,095331"
6473,"0,025396","0,027349","0,000695","0,105489"
6474,"0,057266","0,069213","0,003964","0,252959"
6475,"0,036255","0,024101","0,000874","0,120712"
6476,"0,030075","0,039345","0,001183","0,138839"
6477,"0,031929","0,033989","0,001085","0,131835"
6478,"0,026161","0,041816","0,001094","0,135955"
6479,"0,024925","0,024925","0,000621","0,0997"
6480,"0,021423","0,025268","0,000541","0,093383"
6481,"0,028976","0,029114","0,000844","0,11618"
6482,"0,019775","0,019226","0,00038","0,078002"
6483,"0,02005","0,034195","0,000686","0,108489"
6484,"0,024856","0,027328","0,000679","0,10437"
6485,"0,024856","0,032547","0,000809","0,114806"
6486,"0,043945","0,048477","0,00213","0,184844"
6487,"0,017303","0,019226","0,000333","0,073059"
6488,"0,039001","0,031998","0,001248","0,141997"
6489,"0,012772","0,013733","0,000175","0,053009"
6490,"0,01236","0,017303","0,000214","0,059326"
6491,"0,029388","0,029526","0,000868","0,117828"
6492,"0,053421","0,06784","0,003624","0,242522"
6493,"0,022659","0,028702","0,00065","0,102722"
6494,"0,036667","0,038864","0,001425","0,151061"
6495,"0,031723","0,031036","0,000985","0,125518"
6496,"0,088165","0,114532","0,010098","0,405393"
6497,"0,02829","0,022247","0,000629","0,101074"
6498,"0,058227","0,043945","0,002559","0,204345"
6499,"0,023895","0,018127","0,000433","0,084045"
6500,"0,019226","0,023071","0,000444","0,084594"
6501,"0,019501","0,024994","0,000487","0,088989"
6502,"0,026642","0,029938","0,000798","0,113159"
6503,"0,088439","0,064819","0,005733","0,306517"
6504,"0,053009","0,047241","0,002504","0,200499"
6505,"0,057403","0,039825","0,002286","0,194457"
6506,"0,026642","0,028702","0,000765","0,110687"
6507,"0,054794","0,049301","0,002701","0,20819"
6508,"0,055618","0,043533","0,002421","0,198302"
6509,"0,036529","0,027054","0,000988","0,127166"
6510,"0,043396","0,034057","0,001478","0,154906"
6511,"0,037903","0,049988","0,001895","0,17578"
6512,"0,053009","0,055755","0,002956","0,217528"
6513,"0,026092","0,035705","0,000932","0,123596"
6514,"0,024444","0,037628","0,00092","0,124145"
6515,"0,034332","0,032959","0,001132","0,134582"
6516,"0,02774","0,030487","0,000846","0,116454"
6517,"0,043121","0,046142","0,00199","0,178527"
6518,"0,021973","0,033783","0,000742","0,111511"
6519,"0,021973","0,034744","0,000763","0,113433"
6520,"0,027878","0,044082","0,001229","0,14392"
6521,"0,016479","0,017029","0,000281","0,067016"
6522,"0,037903","0,028015","0,001062","0,131835"
6523,"0,029114","0,026367","0,000768","0,110961"
6524,"0,034881","0,038727","0,001351","0,147216"
6525,"0,053009","0,046692","0,002475","0,199401"
6526,"0,065368","0,074157","0,004848","0,279051"
6527,"0,036804","0,045044","0,001658","0,163695"
6528,"0,042022","0,047516","0,001997","0,179076"
6529,"0,028564","0,031036","0,000887","0,119201"
6530,"0,029114","0,031586","0,00092","0,121398"
6531,"0,035431","0,040649","0,00144","0,15216"
6532,"0,048065","0,039825","0,001914","0,17578"
6533,"0,031036","0,030487","0,000946","0,123046"
6534,"0,053558","0,060699","0,003251","0,228514"
6535,"0,047516","0,065918","0,003132","0,226866"
6536,"0,061798","0,054107","0,003344","0,23181"
6537,"0,021973","0,023071","0,000507","0,090087"
6538,"0,029388","0,02362","0,000694","0,106017"
6539,"0,03186","0,034607","0,001103","0,132934"
6540,"0,019226","0,021698","0,000417","0,081848"
6541,"0,029938","0,021698","0,00065","0,103271"
6542,"0,034332","0,031586","0,001084","0,131835"
6543,"0,058777","0,052459","0,003083","0,222472"
6544,"0,026916","0,022247","0,000599","0,098327"
6545,"0,026916","0,035431","0,000954","0,124694"
6546,"0,027191","0,039825","0,001083","0,134032"
6547,"0,026642","0,036529","0,000973","0,126342"
6548,"0,02005","0,030762","0,000617","0,101623"
6549,"0,065368","0,051361","0,003357","0,233458"
6550,"0,046417","0,033233","0,001543","0,159301"
6551,"0,037903","0,030487","0,001156","0,136779"
6552,"0,024444","0,022522","0,000551","0,093933"
6553,"0,022522","0,014557","0,000328","0,074157"
6554,"0,035156","0,037353","0,001313","0,145019"
6555,"0,029938","0,032135","0,000962","0,124145"
6556,"0,036804","0,035156","0,001294","0,14392"
6557,"0,046966","0,035156","0,001651","0,164245"
6558,"0,064819","0,050262","0,003258","0,230162"
6559,"0,039825","0,031586","0,001258","0,142821"
6560,"0,026916","0,030212","0,000813","0,114257"
6561,"0,040649","0,05603","0,002278","0,193358"
6562,"0,020599","0,026916","0,000554","0,095031"
6563,"0,039551","0,043945","0,001738","0,166991"
6564,"0,023758","0,018539","0,00044","0,084594"
6565,"0,022247","0,02362","0,000525","0,091735"
6566,"0,049026","0,048202","0,002363","0,194457"
6567,"0,01799","0,015518","0,000279","0,067016"
6568,"0,01593","0,015381","0,000245","0,062622"
6569,"0,022797","0,02774","0,000632","0,101074"
6570,"0,031723","0,029663","0,000941","0,122772"
6571,"0,028702","0,04628","0,001328","0,149963"
6572,"0,022797","0,032135","0,000733","0,109863"
6573,"0,031586","0,022659","0,000716","0,108489"
6574,"0,02007","0,020269","0,000407","0,080677"
6575,"0,024442","0,031595","0,000772","0,112074"
6576,"0,009141","0,017487","0,00016","0,053255"
6577,"0,020467","0,022256","0,000456","0,085447"
6578,"0,033582","0,04789","0,001608","0,162945"
6579,"0,0308","0,04789","0,001475","0,157381"
6580,"0,013314","0,015102","0,000201","0,056832"
6581,"0,016692","0,022256","0,000371","0,077895"
6582,"0,029409","0,020865","0,000614","0,100549"
6583,"0,023051","0,032986","0,00076","0,112074"
6584,"0,024839","0,019076","0,000474","0,087831"
6585,"0,017586","0,030403","0,000535","0,095978"
6586,"0,02623","0,055441","0,001454","0,163342"
6587,"0,045307","0,027224","0,001233","0,14506"
6588,"0,036961","0,051665","0,00191","0,177252"
6589,"0,021461","0,025237","0,000542","0,093395"
6590,"0,028019","0,027323","0,000766","0,110683"
6591,"0,014506","0,014109","0,000205","0,057229"
6592,"0,017685","0,019871","0,000351","0,075113"
6593,"0,023448","0,037557","0,000881","0,12201"
6594,"0,066742","0,05603","0,00374","0,245543"
6595,"0,04573","0,044082","0,002016","0,179625"
6596,"0,070449","0,06839","0,004818","0,277678"
6597,"0,021217","0,023277","0,000494","0,088989"
6598,"0,021011","0,029457","0,000619","0,100936"
6599,"0,051498","0,032341","0,001665","0,167678"
6600,"0,041816","0,029045","0,001215","0,141723"
6601,"0,06324","0,067566","0,004273","0,26161"
6602,"0,030899","0,024719","0,000764","0,111236"
6603,"0,035019","0,034195","0,001197","0,138427"
6604,"0,062004","0,054794","0,003397","0,233595"
6605,"0,11412","0,086105","0,009826","0,400449"
6606,"0,063034","0,055206","0,00348","0,236479"
6607,"0,025955","0,04264","0,001107","0,137191"
6608,"0,021011","0,029869","0,000628","0,10176"
6609,"0,073951","0,040169","0,002971","0,22824"
6610,"0,023689","0,028427","0,000673","0,104232"
6611,"0,075393","0,059738","0,004504","0,270262"
6612,"0,080749","0,049026","0,003959","0,259551"
6613,"0,059326","0,053146","0,003153","0,224944"
6614,"0,057678","0,04985","0,002875","0,215056"
6615,"0,06633","0,053146","0,003525","0,238951"
6616,"0,071685","0,06015","0,004312","0,26367"
6617,"0,04573","0,058502","0,002675","0,208464"
6618,"0,064682","0,066124","0,004277","0,26161"
6619,"0,034813","0,037697","0,001312","0,145019"
6620,"0,034401","0,036255","0,001247","0,141311"
6621,"0,035843","0,024719","0,000886","0,121124"
6622,"0,105056","0,111442","0,011708","0,432996"
6623,"0,049232","0,040787","0,002008","0,180037"
6624,"0,050056","0,040375","0,002021","0,180861"
6625,"0,042846","0,035431","0,001518","0,156554"
6626,"0,069213","0,072509","0,005019","0,283446"
6627,"0,06736","0,064064","0,004315","0,262846"
6628,"0,039757","0,033577","0,001335","0,146667"
6629,"0,052116","0,054176","0,002823","0,212584"
6630,"0,042022","0,038727","0,001627","0,161498"
6631,"0,050056","0,046966","0,002351","0,194045"
6632,"0,06221","0,032135","0,001999","0,188689"
6633,"0,049232","0,033371","0,001643","0,165206"
6634,"0,027603","0,029663","0,000819","0,114532"
6635,"0,021217","0,021629","0,000459","0,085693"
6636,"0,113296","0,060974","0,006908","0,348539"
6637,"0,051086","0,035431","0,00181","0,173034"
6638,"0,084457","0,065094","0,005498","0,299101"
6639,"0,076217","0,089401","0,006814","0,331236"
6640,"0,026367","0,040787","0,001075","0,134307"
6641,"0,044288","0,040581","0,001797","0,169738"
6642,"0,035019","0,025955","0,000909","0,121948"
6643,"0,080337","0,060562","0,004865","0,281798"
6644,"0,059326","0,063858","0,003788","0,246367"
6645,"0,030075","0,035019","0,001053","0,130187"
6646,"0,089813","0,073745","0,006623","0,327116"
6647,"0,051498","0,057266","0,002949","0,217528"
6648,"0,034607","0,039139","0,001354","0,147491"
6649,"0,06221","0,067154","0,004178","0,258727"
6650,"0,022865","0,041199","0,000942","0,128127"
6651,"0,11824","0,095169","0,011253","0,426816"
6652,"0,046966","0,069213","0,003251","0,23236"
6653,"0,060562","0,06221","0,003768","0,245543"
6654,"0,034195","0,040375","0,001381","0,149139"
6655,"0,06633","0,087341","0,005793","0,307341"
6656,"0,056236","0,05294","0,002977","0,218352"
6657,"0,032753","0,049644","0,001626","0,164794"
6658,"0,016067","0,016685","0,000268","0,065506"
6659,"0,05603","0,054176","0,003035","0,220412"
6660,"0,036049","0,033577","0,00121","0,139251"
6661,"0,018539","0,026985","0,0005","0,091049"
6662,"0,048614","0,047996","0,002333","0,193221"
6663,"0,024925","0,029045","0,000724","0,10794"
6664,"0,023998","0,030899","0,000742","0,109794"
6665,"0,04264","0,042434","0,001809","0,17015"
6666,"0,071479","0,064476","0,004609","0,27191"
6667,"0,038933","0,037285","0,001452","0,152434"
6668,"0,032753","0,029457","0,000965","0,124419"
6669,"0,030693","0,033783","0,001037","0,128951"
6670,"0,016067","0,015861","0,000255","0,063858"
6671,"0,051704","0,048408","0,002503","0,200225"
6672,"0,088577","0,085693","0,00759","0,348539"
6673,"0,053146","0,069625","0,0037","0,245543"
6674,"0,028427","0,032135","0,000913","0,121124"
6675,"0,053146","0,04573","0,00243","0,197753"
6676,"0,023483","0,030075","0,000706","0,107116"
6677,"0,063034","0,095581","0,006025","0,317228"
6678,"0,025955","0,033989","0,000882","0,119888"
6679,"0,05706","0,068184","0,003891","0,250487"
6680,"0,082397","0,051395","0,004235","0,267584"
6681,"0,028839","0,053558","0,001545","0,164794"
6682,"0,077041","0,070449","0,005428","0,294981"
6683,"0,018539","0,019363","0,000359","0,075805"
6684,"0,061798","0,071685","0,00443","0,266966"
6685,"0,016067","0,022865","0,000367","0,077865"
6686,"0,075805","0,05809","0,004404","0,26779"
6687,"0,046142","0,027603","0,001274","0,147491"
6688,"0,10176","0,089813","0,009139","0,383146"
6689,"0,015037","0,015861","0,000239","0,061798"
6690,"0,071685","0,040581","0,002909","0,224532"
6691,"0,040581","0,04367","0,001772","0,168502"
6692,"0,035431","0,029663","0,001051","0,130187"
6693,"0,042434","0,055206","0,002343","0,195281"
6694,"0,035431","0,043258","0,001533","0,157378"
6695,"0,023577","0,018218","0,00043","0,08359"
6696,"0,018218","0,016879","0,000308","0,070194"
6697,"0,060013","0,072874","0,004373","0,265774"
6698,"0,023309","0,018754","0,000437","0,084126"
6699,"0,022639","0,015807","0,000358","0,076892"
6700,"0,087341","0,094039","0,008213","0,36276"
6701,"0,054387","0,053851","0,002929","0,216477"
6702,"0,032959","0,056648","0,001867","0,179213"
6703,"0,044803","0,056648","0,002538","0,202903"
6704,"0,026264","0,034246","0,000899","0,121021"
6705,"0,035534","0,044288","0,001574","0,159644"
6706,"0,049696","0,052013","0,002585","0,203418"
6707,"0,023689","0,031929","0,000756","0,111236"
6708,"0,033731","0,043773","0,001477","0,155009"
6709,"0,054846","0,060253","0,003305","0,230197"
6710,"0,067205","0,06257","0,004205","0,259551"
6711,"0,073127","0,063085","0,004613","0,272425"
6712,"0,032186","0,030641","0,000986","0,125655"
6713,"0,032186","0,036564","0,001177","0,1375"
6714,"0,037079","0,051241","0,0019","0,176639"
6715,"0,051756","0,045576","0,002359","0,194663"
6716,"0,057678","0,052271","0,003015","0,219897"
6717,"0,037079","0,05536","0,002053","0,184878"
6718,"0,043773","0,050726","0,00222","0,188998"
6719,"0,035276","0,032959","0,001163","0,13647"
6720,"0,032444","0,039396","0,001278","0,14368"
6721,"0,023861","0,029011","0,000692","0,105743"
6722,"0,015793","0,016994","0,000268","0,065574"
6723,"0,023174","0,019741","0,000457","0,08583"
6724,"0,01339","0,013561","0,000182","0,053901"
6725,"0,026779","0,037765","0,001011","0,129089"
6726,"0,028839","0,034332","0,00099","0,126342"
6727,"0,018196","0,018539","0,000337","0,073471"
6728,"0,035362","0,041542","0,001469","0,153808"
6729,"0,038452","0,060768","0,002337","0,198439"
6730,"0,059738","0,037765","0,002256","0,195006"
6731,"0,095443","0,09613","0,009175","0,383146"
6732,"0,021973","0,032959","0,000724","0,109863"
6733,"0,042572","0,037079","0,001579","0,159301"
6734,"0,050125","0,049438","0,002478","0,199126"
6735,"0,024032","0,025062","0,000602","0,09819"
6736,"0,020599","0,027122","0,000559","0,095443"
6737,"0,026092","0,022316","0,000582","0,096816"
6738,"0,088233","0,054245","0,004786","0,284956"
6739,"0,032959","0,031929","0,001052","0,129775"
6740,"0,072097","0,048752","0,003515","0,241698"
6741,"0,038795","0,033645","0,001305","0,144881"
6742,"0,048065","0,030899","0,001485","0,157928"
6743,"0,060768","0,037079","0,002253","0,195693"
6744,"0,036735","0,066604","0,002447","0,206679"
6745,"0,024204","0,028152","0,000681","0,104713"
6746,"0,030212","0,032444","0,00098","0,125312"
6747,"0,043773","0,038795","0,001698","0,165137"
6748,"0,021629","0,023861","0,000516","0,09098"
6749,"0,038967","0,028152","0,001097","0,134238"
6750,"0,050125","0,035362","0,001773","0,170974"
6751,"0,099906","0,09716","0,009707","0,394132"
6752,"0,107803","0,067291","0,007254","0,350187"
6753,"0,038795","0,032615","0,001265","0,142821"
6754,"0,09098","0,072441","0,006591","0,326841"
6755,"0,056991","0,054245","0,003091","0,222472"
6756,"0,047722","0,050125","0,002392","0,195693"
6757,"0,044632","0,030212","0,001348","0,149688"
6758,"0,049438","0,048408","0,002393","0,195693"
6759,"0,056991","0,035705","0,002035","0,185393"
6760,"0,027466","0,023689","0,000651","0,10231"
6761,"0,044632","0,043602","0,001946","0,176467"
6762,"0,066261","0,038109","0,002525","0,208739"
6763,"0,061798","0,060424","0,003734","0,244444"
6764,"0,043602","0,030899","0,001347","0,149001"
6765,"0,024032","0,029869","0,000718","0,107803"
6766,"0,020256","0,023689","0,00048","0,08789"
6767,"0,034332","0,027809","0,000955","0,124282"
6768,"0,047378","0,021629","0,001025","0,138015"
6769,"0,027122","0,021286","0,000577","0,096816"
6770,"0,051155","0,038795","0,001985","0,1799"
6771,"0,024719","0,025749","0,000636","0,100936"
6772,"0,016136","0,018024","0,000291","0,068321"
6773,"0,011673","0,015793","0,000184","0,054931"
6774,"0,012875","0,018024","0,000232","0,061798"
6775,"0,017166","0,019569","0,000336","0,073471"
6776,"0,045318","0,050468","0,002287","0,191573"
6777,"0,028496","0,041885","0,001194","0,140762"
6778,"0,031586","0,031586","0,000998","0,126342"
6779,"0,025406","0,023002","0,000584","0,096816"
6780,"0,030556","0,046348","0,001416","0,153808"
6781,"0,081367","0,081024","0,006593","0,324782"
6782,"0,038452","0,020599","0,000792","0,118102"
6783,"0,041885","0,032272","0,001352","0,148315"
6784,"0,032615","0,034332","0,00112","0,133895"
6785,"0,042228","0,042228","0,001783","0,168914"
6786,"0,013561","0,017681","0,00024","0,062484"
6787,"0,031757","0,034675","0,001101","0,132865"
6788,"0,025577","0,025577","0,000654","0,10231"
6789,"0,034504","0,036392","0,001256","0,141792"
6790,"0,042915","0,0424","0,00182","0,17063"
6791,"0,020599","0,022144","0,000456","0,085487"
6792,"0,041542","0,044288","0,00184","0,17166"
6793,"0,031242","0,031586","0,000987","0,125655"
6794,"0,053558","0,030899","0,001655","0,168914"
6795,"0,078964","0,075874","0,005991","0,309675"
6796,"0,016136","0,018883","0,000305","0,070037"
6797,"0,019569","0,021286","0,000417","0,08171"
6798,"0,01339","0,018883","0,000253","0,064544"
6799,"0,056991","0,041199","0,002348","0,19638"
6800,"0,039825","0,023346","0,00093","0,126342"
6801,"0,016823","0,023689","0,000399","0,081024"
6802,"0,048752","0,057907","0,002823","0,213317"
6803,"0,02037","0,033188","0,000676","0,107116"
6804,"0,033032","0,026088","0,000862","0,118241"
6805,"0,029279","0,030592","0,000896","0,119742"
6806,"0,019331","0,021959","0,000425","0,082581"
6807,"0,032657","0,030029","0,000981","0,125373"
6808,"0,022522","0,022897","0,000516","0,090839"
6809,"0,01783","0,027777","0,000495","0,091214"
6810,"0,043167","0,056681","0,002447","0,199696"
6811,"0,030968","0,033408","0,001035","0,128751"
6812,"0,021959","0,016141","0,000354","0,0762"
6813,"0,023273","0,0259","0,000603","0,098346"
6814,"0,029842","0,019144","0,000571","0,097971"
6815,"0,024587","0,023085","0,000568","0,095343"
6816,"0,011073","0,009947","0,00011","0,042041"
6817,"0,02759","0,024587","0,000678","0,104352"
6818,"0,015578","0,019707","0,000307","0,070569"
6819,"0,075449","0,066065","0,004985","0,283028"
6820,"0,075445","0,083427","0,006294","0,317743"
6821,"0,048666","0,054588","0,002657","0,206507"
6822,"0,121793","0,099906","0,012168","0,443399"
6823,"0,038495","0,026779","0,001031","0,130548"
6824,"0,021758","0,023818","0,000518","0,091152"
6825,"0,027037","0,029225","0,00079","0,112523"
6826,"0,025878","0,026779","0,000693","0,105314"
6827,"0,044031","0,070295","0,003095","0,228652"
6828,"0,085487","0,07802","0,00667","0,327013"
6829,"0,019569","0,019054","0,000373","0,077247"
6830,"0,069075","0,058908","0,004069","0,255966"
6831,"0,028706","0,040368","0,001159","0,13815"
6832,"0,051133","0,057712","0,002951","0,217691"
6833,"0,040967","0,031996","0,001311","0,145925"
6834,"0,089708","0,074756","0,006706","0,328928"
6835,"0,087017","0,08911","0,007754","0,352252"
6836,"0,037378","0,044256","0,001654","0,163268"
6837,"0,059805","0,059207","0,003541","0,238025"
6838,"0,027211","0,027211","0,00074","0,108845"
6839,"0,064291","0,049339","0,003172","0,22726"
6840,"0,08911","0,087017","0,007754","0,352252"
6841,"0,034388","0,026015","0,000895","0,120806"
6842,"0,037677","0,046648","0,001758","0,168651"
6843,"0,023324","0,02751","0,000642","0,101669"
6844,"0,025417","0,024221","0,000616","0,099277"
6845,"0,089409","0,075055","0,006711","0,328928"
6846,"0,081335","0,050535","0,00411","0,263741"
6847,"0,021829","0,034687","0,000757","0,113032"
6848,"0,041565","0,042761","0,001777","0,168651"
6849,"0,035584","0,028407","0,001011","0,127983"
6850,"0,04605","0,045153","0,002079","0,182406"
6851,"0,077747","0,048741","0,003789","0,252976"
6852,"0,036182","0,028108","0,001017","0,128581"
6853,"0,021231","0,020932","0,000444","0,084325"
6854,"0,024819","0,024221","0,000601","0,09808"
6855,"0,036182","0,031398","0,001136","0,13516"
6856,"0,024221","0,029305","0,00071","0,107051"
6857,"0,02153","0,029006","0,000624","0,101071"
6858,"0,028108","0,030202","0,000849","0,11662"
6859,"0,037677","0,035285","0,001329","0,145925"
6860,"0,022427","0,022427","0,000503","0,089708"
6861,"0,045452","0,046947","0,002134","0,184798"
6862,"0,038275","0,031099","0,00119","0,138748"
6863,"0,060403","0,064889","0,003919","0,250584"
6864,"0,030202","0,032594","0,000984","0,125591"
6865,"0,057712","0,048143","0,002778","0,21171"
6866,"0,088811","0,075654","0,006719","0,328928"
6867,"0,031099","0,049638","0,001544","0,161474"
6868,"0,064889","0,09509","0,00617","0,319958"
6869,"0,027211","0,034687","0,000944","0,123797"
6870,"0,045751","0,042462","0,001943","0,176425"
6871,"0,063992","0,040967","0,002622","0,209916"
6872,"0,050834","0,04904","0,002493","0,199749"
6873,"0,023623","0,031697","0,000749","0,11064"
6874,"0,069673","0,053526","0,003729","0,246397"
6875,"0,029903","0,031996","0,000957","0,123797"
6876,"0,024819","0,030501","0,000757","0,11064"
6877,"0,028706","0,021829","0,000627","0,101071"
6878,"0,031099","0,028706","0,000893","0,11961"
6879,"0,022427","0,032893","0,000738","0,11064"
6880,"0,080737","0,092399","0,00746","0,346272"
6881,"0,035584","0,035584","0,001266","0,142336"
6882,"0,050834","0,037378","0,0019","0,176425"
6883,"0,023922","0,031697","0,000758","0,111238"
6884,"0,056217","0,056815","0,003194","0,226063"
6885,"0,038275","0,067879","0,002598","0,212308"
6886,"0,026314","0,035584","0,000936","0,123797"
6887,"0,023025","0,024819","0,000571","0,095688"
6888,"0,019736","0,025118","0,000496","0,089708"
6889,"0,029006","0,020334","0,00059","0,098679"
6890,"0,037976","0,042462","0,001613","0,160876"
6891,"0,063992","0,049638","0,003176","0,22726"
6892,"0,021679","0,017194","0,000373","0,077747"
6893,"0,027809","0,024221","0,000674","0,104061"
6894,"0,020782","0,025417","0,000528","0,092399"
6895,"0,026314","0,030501","0,000803","0,11363"
6896,"0,017792","0,020334","0,000362","0,076252"
6897,"0,021679","0,017343","0,000376","0,078046"
6898,"0,025567","0,028258","0,000722","0,107649"
6899,"0,015998","0,015848","0,000254","0,063692"
6900,"0,011961","0,011662","0,000139","0,047246"
6901,"0,037677","0,032893","0,001239","0,14114"
6902,"0,043957","0,031697","0,001393","0,151307"
6903,"0,018241","0,01525","0,000278","0,066982"
6904,"0,019287","0,021829","0,000421","0,082232"
6905,"0,026165","0,022576","0,000591","0,097482"
6906,"0,019138","0,022427","0,000429","0,083129"
6907,"0,019586","0,018988","0,000372","0,077149"
6908,"0,022875","0,02138","0,000489","0,088512"
6909,"0,051837","0,02552","0,001323","0,154715"
6910,"0,02552","0,016349","0,000417","0,083737"
6911,"0,020336","0,034891","0,00071","0,110454"
6912,"0,023327","0,028012","0,000653","0,102678"
6913,"0,021732","0,021931","0,000477","0,087326"
6914,"0,012959","0,015152","0,000196","0,056224"
6915,"0,033296","0,026517","0,000883","0,119625"
6916,"0,071775","0,052834","0,003792","0,249218"
6917,"0,039626","0,033345","0,001321","0,145942"
6918,"0,03185","0,039775","0,001267","0,143251"
6919,"0,049046","0,03514","0,001723","0,168372"
6920,"0,029056","0,027256","0,000792","0,112623"
6921,"0,065825","0,033427","0,0022","0,198504"
6922,"0,058883","0,047826","0,002816","0,213417"
6923,"0,100281","0,08691","0,008715","0,374381"
6924,"0,024684","0,030856","0,000762","0,11108"
6925,"0,030598","0,033427","0,001023","0,12805"
6926,"0,016456","0,018642","0,000307","0,070196"
6927,"0,04834","0,057597","0,002784","0,211875"
6928,"0,050912","0,05734","0,002919","0,216503"
6929,"0,030598","0,024684","0,000755","0,110566"
6930,"0,058626","0,054511","0,003196","0,226274"
6931,"0,027256","0,025713","0,000701","0,105937"
6932,"0,042169","0,030341","0,001279","0,145021"
6933,"0,028027","0,025713","0,000721","0,10748"
6934,"0,020827","0,026484","0,000552","0,094624"
6935,"0,037798","0,035484","0,001341","0,146564"
6936,"0,029313","0,024427","0,000716","0,10748"
6937,"0,023142","0,042941","0,000994","0,132165"
6938,"0,054769","0,044226","0,002422","0,19799"
6939,"0,02777","0,02597","0,000721","0,10748"
6940,"0,038312","0,025713","0,000985","0,12805"
6941,"0,03497","0,022885","0,0008","0,115708"
6942,"0,033684","0,044226","0,00149","0,15582"
6943,"0,032655","0,043455","0,001419","0,152221"
6944,"0,026484","0,023399","0,00062","0,099766"
6945,"0,024942","0,044226","0,001103","0,138336"
6946,"0,047312","0,037798","0,001788","0,17022"
6947,"0,035227","0,034198","0,001205","0,13885"
6948,"0,025456","0,031884","0,000812","0,11468"
6949,"0,041912","0,041912","0,001757","0,167648"
6950,"0,024427","0,01877","0,000459","0,086396"
6951,"0,040112","0,026999","0,001083","0,134222"
6952,"0,049626","0,064797","0,003216","0,228845"
6953,"0,036512","0,042426","0,001549","0,157878"
6954,"0,03587","0,034327","0,001231","0,140393"
6955,"0,026613","0,06004","0,001598","0,173305"
6956,"0,067111","0,041526","0,002787","0,217274"
6957,"0,032398","0,023142","0,00075","0,11108"
6958,"0,022627","0,020827","0,000471","0,08691"
6959,"0,089481","0,056826","0,005085","0,292613"
6960,"0,049369","0,038055","0,001879","0,174848"
6961,"0,022885","0,026999","0,000618","0,099766"
6962,"0,041398","0,03137","0,001299","0,145535"
6963,"0,029827","0,026227","0,000782","0,112108"
6964,"0,046283","0,04654","0,002154","0,185647"
6965,"0,06274","0,058368","0,003662","0,242216"
6966,"0,022499","0,024042","0,000541","0,093081"
6967,"0,017356","0,018899","0,000328","0,072511"
6968,"0,026741","0,028799","0,00077","0,11108"
6969,"0,017742","0,020827","0,00037","0,077139"
6970,"0,039084","0,051683","0,00202","0,181533"
